abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
401,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,53,3840,70,310,21,450,70,1059860,0.3,45,394,601,50.0,540,40,60,42,1,11,2.5,5,0
195,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,63,3840,70,380,2,288,90,1059860,0.5,55,393,675,50.0,541,50,80,42,1,11,7.3,5,0
401,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,103,3840,70,500,26,354,80,1059860,1.2,75,260,366,50.0,542,70,80,92,1,11,20.5,5,0
268,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,45,3840,70,260,21,88,59,1059860,0.4,30,198,742,50.0,543,30,39,57,1,15,5.3,5,0
268,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,55,3840,70,360,2,123,99,1059860,1.2,40,758,771,50.0,544,40,79,47,1,15,58.5,5,0
268,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,100,5120,70,485,26,324,89,1059860,2.5,60,583,587,50.0,545,55,69,112,1,15,200.5,5,0
272,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,27,5120,70,280,14,117,60,1000000,0.3,40,491,126,50.0,546,37,50,66,10,6,0.6,5,0
272,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,67,5120,70,480,32,577,85,1000000,0.7,60,171,770,50.0,547,77,75,116,10,6,6.6,5,0
35,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,35,5120,70,280,14,75,50,1000000,0.5,45,96,502,0.0,548,70,50,30,10,1,6.6,5,0
35,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60,5120,70,480,32,192,75,1000000,1.1,70,159,373,0.0,549,110,75,90,10,1,16.3,5,0
294,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,92,10240,70,460,20,240,65,1000000,1.0,70,48,40,50.0,550,80,55,98,18,1,18.0,5,0
161,2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,72,5120,70,292,13,134,35,1059860,0.7,50,459,578,50.0,551,35,35,65,11,3,15.2,5,0
161,2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,82,5120,70,351,34,134,45,1059860,1.0,60,754,352,50.0,552,45,45,74,11,3,33.4,5,0
161,2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,117,5120,70,519,26,254,80,1059860,1.5,95,753,353,50.0,553,65,70,92,11,3,96.3,5,0
120,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,90,5120,70,315,2,588,45,1059860,0.6,70,117,145,50.0,554,15,45,50,7,1,37.5,5,0
342,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,30,5120,70,540,29,53,105,1059860,1.3,105,279,143,50.0,555,140,105,55,7,8,92.9,5,0
469,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,86,5120,70,461,21,77,67,1000000,1.0,75,445,415,50.0,556,106,67,60,10,1,28.0,5,0
395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,65,5120,70,325,14,410,85,1000000,0.3,50,302,187,50.0,557,35,35,55,1,17,14.5,5,0
395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,105,5120,70,485,32,497,125,1000000,1.4,70,306,136,50.0,558,65,75,45,1,17,200.0,5,0
338,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,75,3840,35,348,13,455,70,1000000,0.6,50,799,589,50.0,559,35,70,48,2,7,11.8,5,0
338,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,90,3840,70,488,34,239,115,1000000,1.1,65,800,588,50.0,560,45,115,58,2,7,30.0,5,0
482,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,58,5120,70,490,26,21,80,1000000,1.4,72,689,616,50.0,561,103,80,97,15,9,14.0,5,0
225,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,30,6400,70,303,14,485,85,1000000,0.5,38,128,787,50.0,562,55,65,30,9,1,1.5,5,0
225,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,50,6400,70,483,34,105,145,1000000,1.7,58,127,117,50.0,563,95,105,30,9,1,76.5,5,0
358,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,78,7680,70,355,26,393,103,1000000,0.7,54,609,701,88.1,564,53,45,22,18,17,16.5,5,0
358,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,108,7680,70,495,26,393,133,1000000,1.2,74,1,84,88.1,565,83,65,32,18,17,81.0,5,0
69,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,112,7680,70,401,26,182,45,1000000,0.5,55,25,21,88.1,566,74,45,70,16,9,9.5,5,0
69,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,140,7680,70,567,26,182,65,1000000,1.4,75,26,22,88.1,567,112,65,110,16,9,32.0,5,0
381,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,50,5120,70,329,14,540,62,1000000,0.6,50,761,720,50.0,568,40,62,65,14,1,31.0,5,0
383,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,95,5120,70,474,29,541,82,1000000,1.9,80,162,239,50.0,569,60,82,75,14,1,107.3,5,0
142,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,65,6400,70,330,32,542,40,1059860,0.7,40,796,798,88.1,570,80,40,65,2,1,12.5,5,0
142,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,105,5120,70,510,26,250,60,1059860,1.6,60,795,797,88.1,571,120,60,105,2,1,81.1,5,0
63,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,3840,70,300,21,95,40,800000,0.4,55,91,442,24.6,572,40,40,75,13,1,5.8,5,0
63,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95,3840,70,470,29,429,60,800000,0.5,75,90,107,24.6,573,65,60,115,13,1,7.5,5,0
99,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,30,5120,70,290,15,185,50,1059860,0.4,45,248,268,24.6,574,55,65,45,15,1,5.8,5,0
99,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,45,5120,70,390,1,317,70,1059860,0.7,60,247,270,24.6,575,75,85,55,15,1,18.0,5,0
99,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55,5120,70,490,27,15,95,1059860,1.5,70,249,269,24.6,576,95,110,65,15,1,44.0,5,0
242,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,30,5120,70,290,15,87,40,1059860,0.3,45,730,646,50.0,577,105,50,20,15,1,1.0,5,0
242,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,40,5120,70,370,1,333,50,1059860,0.6,65,157,181,50.0,578,125,60,30,15,1,8.0,5,0
242,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,65,5120,70,490,27,343,75,1059860,1.0,110,404,560,50.0,579,125,85,30,15,1,20.1,5,0
177,0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,44,5120,70,305,14,559,50,1000000,0.5,62,370,178,50.0,580,44,50,55,18,9,5.5,5,0
177,0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,87,5120,70,473,26,568,63,1000000,1.3,75,688,678,50.0,581,87,63,98,18,9,24.2,5,0
136,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50,5120,70,305,21,203,50,1250000,0.4,36,740,739,50.0,582,65,60,44,12,1,5.7,5,0
136,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,65,5120,70,395,2,248,65,1250000,1.1,51,741,738,50.0,583,80,75,59,12,1,41.0,5,0
137,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,95,5120,70,535,26,473,85,1250000,1.3,71,34,740,50.0,584,110,95,79,12,1,57.5,5,0
37,2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60,5120,70,335,14,448,50,1000000,0.6,60,660,148,50.0,585,40,50,75,13,11,19.5,5,0
37,2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,5120,70,475,32,448,70,1000000,1.9,80,455,583,50.0,586,60,70,95,13,11,92.5,5,0
373,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,75,5120,70,428,15,464,60,1000000,0.4,55,172,199,50.0,587,75,60,103,4,9,5.0,5,0
408,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,75,3840,70,315,15,96,45,1000000,0.5,50,324,335,50.0,588,40,45,60,1,1,5.9,5,0
409,0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,135,3840,70,495,32,84,105,1000000,1.0,70,87,202,50.0,589,60,105,20,1,18,33.0,5,0
81,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,55,5120,70,294,14,345,45,1000000,0.2,69,692,227,50.0,590,55,55,15,10,15,1.0,5,0
81,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,85,5120,70,464,32,345,70,1000000,0.6,114,494,14,50.0,591,85,80,30,10,15,10.5,5,0
470,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,40,5120,70,335,14,190,50,1000000,1.2,55,615,230,50.0,592,65,85,40,18,10,33.0,5,0
470,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,60,5120,70,480,29,190,70,1000000,2.2,100,75,323,50.0,593,85,105,60,18,10,135.0,5,0
116,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75,10240,70,470,32,81,80,800000,1.2,165,437,10,50.0,594,40,45,65,18,1,31.6,5,0
52,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,47,5120,70,319,14,17,50,1000000,0.1,50,33,327,50.0,595,57,50,65,1,5,0.6,5,0
52,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,77,5120,70,472,32,158,60,1000000,0.8,70,125,238,50.0,596,97,60,108,1,5,14.3,5,0
173,1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,50,5120,70,305,21,519,91,1000000,0.6,44,704,214,50.0,597,24,86,10,10,18,18.8,5,0
171,1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,94,5120,70,489,34,517,131,1000000,1.0,74,539,215,50.0,598,54,116,20,10,18,110.0,5,0
263,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,55,5120,70,300,5,209,70,1059860,0.3,40,224,344,50.0,599,45,60,30,17,1,21.0,5,0
263,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,80,5120,70,440,29,209,95,1059860,0.6,60,226,342,50.0,600,70,85,50,17,1,51.0,5,0
263,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,100,5120,70,520,23,209,115,1059860,0.6,60,227,345,50.0,601,70,85,90,17,1,81.0,5,0
202,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55,5120,70,275,14,157,40,1250000,0.2,35,659,726,50.0,602,45,40,60,4,1,0.3,5,0
202,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,85,5120,70,405,29,157,70,1250000,1.2,65,657,188,50.0,603,75,70,40,4,1,22.0,5,0
202,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,115,5120,70,515,23,157,80,1250000,2.1,85,658,189,50.0,604,105,80,50,4,1,80.5,5,0
439,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55,5120,70,335,21,89,55,1000000,0.5,55,412,197,50.0,605,85,55,30,15,1,9.0,5,0
439,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,75,5120,70,485,34,89,75,1000000,1.0,75,554,46,50.0,606,125,95,40,15,1,34.5,5,0
89,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,30,5120,70,275,14,78,55,1059860,0.3,50,289,378,50.0,607,65,55,20,9,8,3.1,5,0
89,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,40,5120,70,370,34,278,60,1059860,0.6,60,403,357,50.0,608,95,60,55,9,8,13.0,5,0
89,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,55,5120,70,520,26,312,90,1059860,1.0,60,82,91,50.0,609,145,90,80,9,8,34.3,5,0
298,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,87,10240,35,320,32,547,60,1250000,0.6,46,357,31,50.0,610,30,40,57,3,1,18.0,5,0
298,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,117,10240,35,410,29,22,70,1250000,1.0,66,566,229,50.0,611,40,50,67,3,1,36.0,5,0
298,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,147,10240,35,540,26,22,90,1250000,1.8,76,567,292,50.0,612,60,70,97,3,1,105.5,5,0
355,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,70,5120,70,305,2,93,40,1000000,0.5,55,391,138,50.0,613,60,40,40,12,1,8.5,5,0
356,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,130,5120,70,505,29,202,80,1000000,2.6,95,723,43,50.0,614,70,80,50,12,1,260.0,5,0
202,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50,6400,70,515,20,122,50,1000000,1.1,80,193,137,50.0,615,95,135,105,12,1,148.0,5,0
125,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,40,3840,70,305,15,469,85,1000000,0.4,50,93,608,50.0,616,40,65,25,1,1,7.7,5,0
126,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,70,3840,70,495,32,456,40,1000000,0.8,80,7,4,50.0,617,100,60,145,1,1,25.3,5,0
372,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,66,5120,70,471,32,539,84,1000000,0.7,109,431,667,50.0,618,81,99,32,11,5,11.0,5,0
151,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,85,6400,70,350,13,321,50,1059860,0.9,45,376,435,50.0,619,55,50,65,6,1,20.0,5,0
151,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125,6400,70,510,26,321,60,1059860,1.4,65,377,436,50.0,620,95,60,105,6,1,35.5,5,0
308,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,120,7680,70,485,26,85,90,1000000,1.6,77,108,177,50.0,621,60,90,48,3,1,139.0,5,0
174,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,74,6400,70,303,14,20,50,1000000,1.0,59,234,262,50.0,622,35,50,35,11,10,92.0,5,0
174,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,124,6400,70,483,34,20,80,1000000,2.8,89,241,264,50.0,623,55,80,55,11,10,330.0,5,0
70,1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,85,5120,35,340,2,452,70,1000000,0.5,45,380,499,50.0,624,40,40,60,2,18,10.2,5,0
70,1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,125,5120,35,490,26,508,100,1000000,1.6,65,366,55,50.0,625,60,70,70,2,18,70.0,5,0
295,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,5120,70,490,26,30,95,1000000,1.6,95,70,62,50.0,626,40,95,55,13,1,94.6,5,0
187,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,83,5120,70,350,14,154,50,1250000,0.5,70,755,572,100.0,627,37,50,60,13,9,10.5,5,0
186,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,123,5120,70,510,29,551,75,1250000,1.5,100,752,65,100.0,628,57,75,80,13,9,41.0,5,0
15,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,55,5120,35,370,14,138,75,1250000,0.5,70,739,759,0.0,629,45,65,60,2,9,9.0,5,0
15,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,65,5120,35,510,29,59,105,1250000,1.2,110,748,410,0.0,630,55,95,80,2,9,39.5,5,0
104,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,97,5120,70,484,34,6,66,1000000,1.4,85,390,293,50.0,631,105,66,65,7,1,58.0,5,0
405,0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,109,5120,70,484,34,256,112,1000000,0.3,58,10,182,50.0,632,48,48,109,1,18,33.0,5,0
124,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,65,10240,35,300,26,255,50,1250000,0.8,52,492,149,50.0,633,45,50,38,2,4,17.3,5,0
124,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,85,10240,35,420,26,240,70,1250000,1.4,72,132,800,50.0,634,65,70,58,2,4,50.0,5,0
202,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,105,10240,35,600,26,68,90,1250000,1.8,92,652,314,50.0,635,125,90,98,2,4,160.0,5,0
86,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,85,10240,70,360,26,533,55,1250000,1.1,55,463,361,50.0,636,50,55,60,1,8,28.8,5,0
86,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,60,10240,70,550,8,502,65,1250000,1.6,85,729,757,50.0,637,135,105,100,1,8,46.0,5,0
176,0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,90,20480,35,580,22,263,129,1250000,2.1,91,98,116,50.0,638,90,72,108,17,7,250.0,5,1
176,0.5,0.5,1.0,1.0,2.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,0.5,2.0,2.0,129,20480,35,580,22,86,90,1250000,1.9,91,703,697,50.0,639,72,90,108,16,7,260.0,5,1
176,1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,90,20480,35,580,22,220,72,1250000,2.0,91,744,753,50.0,640,90,129,108,10,7,200.0,5,1
270,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,100,30720,90,580,22,124,80,1250000,1.5,79,714,708,100.0,641,110,90,121,8,1,63.0,5,1
271,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,105,30720,90,580,22,57,70,1250000,1.5,79,747,699,100.0,642,145,80,101,4,9,61.0,5,1
459,0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,120,30720,0,680,22,552,100,1250000,3.2,100,632,559,50.0,643,150,120,90,3,8,330.0,5,1
440,1.0,1.0,2.0,0.25,2.0,1.0,0.5,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,150,30720,0,680,22,131,120,1250000,2.9,100,793,795,50.0,644,120,100,90,3,5,345.0,5,1
320,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,145,30720,90,600,22,1,90,1250000,1.5,89,405,358,100.0,645,105,80,91,11,9,68.0,5,1
286,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,120,30720,0,700,22,62,90,1250000,3.0,125,400,355,50.0,646,170,100,95,3,13,325.0,5,1
176,0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,0.5,72,20480,35,580,22,109,90,1250000,1.4,91,351,338,50.0,647,129,90,108,18,7,48.5,5,1
